"","Counterparty.country","X1977.Q4","X1978.Q4","X1979.Q4","X1980.Q4","X1981.Q4","X1982.Q4","X1983.Q4","X1984.Q4","X1985.Q4","X1986.Q4","X1987.Q4","X1988.Q4","X1989.Q4","X1990.Q4","X1991.Q4","X1992.Q4","X1993.Q4","X1994.Q4","X1995.Q4","X1996.Q4","X1997.Q4","X1998.Q4","X1999.Q4","X2000.Q4","X2001.Q4","X2002.Q4","X2003.Q4","X2004.Q4","X2005.Q4","X2006.Q4","X2007.Q4","X2008.Q4","X2009.Q4","X2010.Q4","X2011.Q4","X2012.Q4","X2013.Q4","X2014.Q4","X2015.Q4","X2016.Q4","X2017.Q4","X2018.Q4"
"155","Israel",70.6543579101562,70.6543579101562,70.6543579101562,70.6543579101562,73.8526000976562,74.6482315063477,76.7247772216797,78.4453506469727,81.4405670166016,83.4169464111328,88.8278045654297,91.7411346435547,92.7399444580078,99.4448394775391,105.625923156738,112.689514160156,116.634269714355,124.214508056641,136.364929199219,143.611877441406,148.870071411133,155.072875976562,160.680068969727,173.806091308594,173.850067138672,174.131408691406,175.467987060547,183.486373901367,191.070693969727,201.027038574219,212.633438110352,218.987762451172,222.013305664062,233.611068725586,244.492279052734,249.241561889648,259.488250732422,268.337158203125,276.489105224609,287.809509277344,297.398071289062,297.398071289062
"156","Jordan",7.13783407211304,7.13783407211304,7.13783407211304,7.13783407211304,7.47384881973267,8.02579402923584,8.18553924560547,8.892822265625,9.20019340515137,9.84550952911377,10.130597114563,9.94296646118164,8.60542774200439,8.68922328948975,8.84770584106445,10.4991159439087,10.9853210449219,11.5330972671509,12.2465744018555,12.5022029876709,12.9157629013062,13.3024530410767,13.7559967041016,14.339973449707,15.0954923629761,15.9686870574951,16.6331520080566,18.0581645965576,19.5292873382568,21.1098575592041,22.8357410430908,24.4873142242432,25.8283824920654,26.4253787994385,27.1089477539062,27.8276519775391,28.6148319244385,29.5008411407471,30.2064113616943,30.8116683959961,31.4186668395996,31.4186668395996
"157","Kuwait",52.4813957214355,52.4813957214355,52.4813957214355,52.4813957214355,42.4943389892578,37.26123046875,41.1416854858398,43.2974700927734,41.4539833068848,45.0046119689941,48.6691398620605,43.7780532836914,55.1144599914551,40.7188415527344,23.7410373687744,43.8439254760742,58.7466812133789,63.7026481628418,66.7975082397461,67.2017211914062,68.8638381958008,71.3856658935547,70.1085739135742,73.3998718261719,73.9349746704102,76.1530227661133,89.3427276611328,98.9579696655273,108.928924560547,117.120651245117,124.138114929199,127.21654510498,118.214569091797,115.416358947754,126.529151916504,134.913452148438,136.463653564453,137.147171020508,137.960479736328,142.853958129883,138.759140014648,138.759140014648
"158","Lebanon",14.3522930145264,14.3522930145264,14.3522930145264,14.3522930145264,14.4311828613281,9.12211990356445,11.1937351226807,16.1726245880127,20.1025581359863,18.7409610748291,21.8761405944824,15.7051239013672,9.03812313079834,11.4362230300903,15.8049402236938,16.5161514282227,17.671947479248,19.0862598419189,20.3335380554199,21.3779716491699,20.8891010284424,21.6395721435547,21.5415287017822,21.8310623168945,22.6761989593506,23.4506149291992,24.2063045501709,25.637809753418,26.3383083343506,26.7482604980469,29.2490901947021,32.3126029968262,35.561466217041,38.4196281433105,38.7722015380859,39.8594741821289,40.9102630615234,41.7296600341797,42.0699920654297,42.9113922119141,43.7785568237305,43.7785568237305
"159","Oman",11.4368257522583,11.4368257522583,11.4368257522583,11.4368257522583,13.3864707946777,14.935263633728,17.4244747161865,20.3363800048828,23.1849384307861,23.6491374969482,22.8354225158691,24.1973323822021,27.042179107666,27.0069103240967,28.647331237793,31.0576858520508,32.9344863891602,34.2109527587891,35.9204139709473,37.0145263671875,39.2478065490723,40.2848625183105,40.2345848083496,42.4078063964844,44.3087158203125,43.8210716247559,42.6515007019043,43.2026062011719,44.2785453796387,46.6572189331055,48.7347221374512,52.7308197021484,55.9539680480957,58.6423950195312,57.9921989440918,63.4044227600098,66.1768493652344,67.9973983764648,71.2197647094727,75.0543594360352,74.8497009277344,74.8497009277344
"160","Syria",18.2278461456299,18.2278461456299,18.2278461456299,18.2278461456299,19.9608955383301,20.3844966888428,20.6758270263672,19.8339595794678,21.0468196868896,20.0059070587158,20.3875274658203,23.0921955108643,21.0235462188721,22.6299076080322,24.4179592132568,27.7071380615234,29.1420879364014,31.372314453125,33.1762275695801,34.6359786987305,35.2594299316406,37.4939155578613,36.161506652832,37.1533660888672,39.0856895446777,41.3917465209961,41.6400985717773,44.5132675170898,47.2730903625488,49.6367454528809,52.4660377502441,54.8053207397461,58.0629501342773,60.029182434082,52.818546295166,43.4822731018066,35.2554244995117,31.1066246032715,29.4962387084961,27.6448783874512,26.979585647583,26.979585647583
"161","United Arab Emirates",118.500358581543,118.500358581543,118.500358581543,118.500358581543,124.021499633789,115.688102722168,110.197746276855,114.624336242676,110.504188537598,93.9748229980469,97.1530303955078,94.6086807250977,106.281394958496,125.760643005371,126.842292785645,131.085098266602,132.738327026367,141.892150878906,151.381729125977,160.159454345703,173.277160644531,173.783111572266,178.826675415039,198.23420715332,201.007675170898,205.899108886719,224.019348144531,245.450012207031,257.366943359375,282.684967041016,291.686737060547,300.996917724609,285.215881347656,289.787353515625,309.870391845703,323.766937255859,340.127990722656,355.089172363281,373.073394775391,384.222503662109,387.259399414062,387.259399414062
"162","Yemen",7.86368799209595,7.86368799209595,7.86368799209595,7.86368799209595,8.65005683898926,9.34206199645996,9.45416641235352,9.68106651306152,10.0005416870117,10.3005590438843,10.6301765441895,11.1616859436035,11.4965362548828,11.7264671325684,12.4644718170166,13.4875049591064,14.0272703170776,14.9701766967773,15.8188915252686,16.5520915985107,17.4179515838623,18.4641933441162,19.1613140106201,20.3458518981934,21.1197357177734,21.9508476257324,22.7734336853027,23.6781520843506,25.00217628479,25.7948474884033,26.6559906005859,27.6282844543457,28.6964588165283,30.9067478179932,26.9769878387451,27.6225414276123,28.954891204834,28.9002838134766,18.1647682189941,11.9270305633545,10.8952608108521,10.8952608108521
"163","Africa",777.919895119965,777.919895119965,777.919895119965,777.919895119965,765.08637946099,779.590018130839,779.238935008645,798.453345432878,821.543424382806,818.367753311992,813.110619664192,847.699431315064,878.82433219254,901.868023432791,913.406238444149,911.052050180733,910.759548678994,930.393236674368,950.362528190017,1000.82452691346,1032.2642743066,1063.27073097229,1091.84385218471,1133.91353916377,1176.46539651603,1219.90030011535,1287.21700067818,1408.71460598707,1488.86650040746,1585.63198445737,1691.03676976264,1781.08516964316,1831.3766322583,1923.70685255527,1948.14351721108,2056.91530716419,2133.24483993649,2209.16490773857,2277.60622492433,2317.03902092576,2389.50843152404,2389.50843152404
"164","North Africa",234.934607505798,234.934607505798,234.934607505798,234.934607505798,224.537530899048,237.670324325562,244.40655040741,250.791180610657,261.426804542542,260.600025177002,255.945302963257,266.362840652466,278.651447296143,288.588903427124,299.764762878418,304.31248664856,303.095853805542,312.488489151001,311.708219528198,329.284519195557,336.44934463501,350.865505218506,363.845891952515,378.814794540405,391.333557128906,402.869874954224,427.3630027771,446.476333618164,471.293121337891,495.981784820557,522.349563598633,547.264427185059,563.222270965576,587.872863769531,553.982852935791,604.019794464111,610.915096282959,615.31770324707,634.268363952637,652.045009613037,681.547515869141,681.547515869141
"165","Egypt",51.5670738220215,51.5670738220215,51.5670738220215,51.5670738220215,53.5039825439453,58.8047142028809,63.1569328308105,67.004150390625,71.4277877807617,73.3181838989258,75.1653747558594,79.1496963500977,83.0853118896484,87.8226318359375,88.7700958251953,92.7043838500977,95.3935394287109,99.1836853027344,103.788261413574,108.965972900391,114.949432373047,119.589218139648,126.890693664551,133.702194213867,138.428894042969,141.710296630859,146.234100341797,152.214981079102,159.032638549805,169.932586669922,181.98127746582,195.006790161133,204.121109008789,214.623352050781,218.442779541016,223.282623291016,228.162384033203,234.815399169922,245.081573486328,255.734405517578,266.427215576172,266.427215576172
"166","Morocco",27.2146320343018,27.2146320343018,27.2146320343018,27.2146320343018,26.7401638031006,29.1353797912598,29.5393619537354,31.4353122711182,33.3238372802734,36.4133224487305,36.294979095459,40.605094909668,41.7607955932617,43.1855964660645,46.3019104003906,45.3306159973145,44.9949035644531,49.7589645385742,47.0692710876465,52.8930892944336,52.0675849914551,55.8365249633789,56.440299987793,57.5199317932129,61.7303733825684,63.6572570800781,67.4519653320312,70.6876525878906,73.0144348144531,78.5450134277344,81.3189086914062,86.1356506347656,89.7910385131836,93.2172088623047,98.1071014404297,101.060089111328,105.643585205078,108.463737487793,113.398300170898,114.784523010254,119.490684509277,119.490684509277
"167","OtherNorth Africa",156.152901649475,156.152901649475,156.152901649475,156.152901649475,144.293384552002,149.730230331421,151.710255622864,152.351717948914,156.675179481506,150.868518829346,144.484949111938,146.6080493927,153.805339813232,157.580675125122,164.692756652832,166.277486801147,162.707410812378,163.545839309692,160.850687026978,167.425457000732,169.432327270508,175.439762115479,180.514898300171,187.592668533325,191.174289703369,197.502321243286,213.676937103271,223.573699951172,239.246047973633,247.5041847229,259.049377441406,266.12198638916,269.310123443604,280.032302856445,237.432971954346,279.677082061768,277.109127044678,272.038566589355,275.78849029541,281.526081085205,295.629615783691,295.629615783691
"168","Algeria",70.0161361694336,70.0161361694336,70.0161361694336,70.0161361694336,72.1166152954102,76.7320861816406,80.875617980957,85.4046478271484,88.5646209716797,88.9188766479492,88.2964477539062,87.4134750366211,91.2596740722656,91.9897537231445,90.885871887207,92.5218200683594,90.578857421875,89.7636566162109,93.174674987793,96.9948348999023,98.0617828369141,103.062934875488,106.360954284668,110.423599243164,113.745574951172,120.125938415527,128.777252197266,134.316772460938,142.251922607422,144.648147583008,149.526931762695,153.055969238281,155.554214477539,161.207275390625,165.869186401367,171.466888427734,176.212463378906,182.889373779297,189.772354125977,196.034851074219,199.367431640625,199.367431640625
"169","Libya",73.2158813476562,73.2158813476562,73.2158813476562,73.2158813476562,58.5434188842773,59.4321060180664,56.6334495544434,51.9294776916504,52.244686126709,46.313346862793,39.5043601989746,42.4983940124512,45.5578536987305,47.2526092529297,54.7525444030762,53.213996887207,51.1370544433594,52.1234893798828,45.5079765319824,46.6784400939941,46.3260192871094,46.1342315673828,46.3224563598633,48.0267562866211,47.1801071166992,46.7277183532715,52.8097953796387,55.1659774780273,61.7145805358887,65.7263641357422,69.9015121459961,71.7660369873047,71.1989822387695,74.7740936279297,28.3573875427246,63.2765464782715,54.6709365844727,41.5499153137207,37.8677444458008,36.8091659545898,46.6283264160156,46.6283264160156
"170","Tunisia",12.9208841323853,12.9208841323853,12.9208841323853,12.9208841323853,13.6333503723145,13.5660381317139,14.2011880874634,15.0175924301147,15.8658723831177,15.6362953186035,16.6841411590576,16.6961803436279,16.9878120422363,18.3383121490479,19.0543403625488,20.5416698455811,20.9914989471436,21.6586933135986,22.1680355072021,23.7521820068359,25.0445251464844,26.2425956726074,27.8314876556396,29.14231300354,30.248607635498,30.6486644744873,32.0898895263672,34.090950012207,35.2795448303223,37.1296730041504,39.6209335327148,41.2999801635742,42.5569267272949,44.0509338378906,43.2063980102539,44.9336471557617,46.2257270812988,47.5992774963379,48.1483917236328,48.6820640563965,49.6338577270508,49.6338577270508
"171","SubSaharan Africa",542.985287614167,542.985287614167,542.985287614167,542.985287614167,540.548848561943,541.919693805277,534.832384601235,547.662164822221,560.116619840264,557.76772813499,557.165316700935,581.336590662599,600.172884896398,613.279120005667,613.641475565732,606.739563532174,607.663694873452,617.904747523367,638.654308661819,671.540007717907,695.814929671586,712.405225753784,727.997960232198,755.098744623363,785.131839387119,817.030425161123,859.853997901082,962.238272368908,1017.57337906957,1089.65019963682,1168.687206164,1233.82074245811,1268.15436129272,1335.83398878574,1394.16066427529,1452.89551270008,1522.32974365354,1593.8472044915,1643.33786097169,1664.99401131272,1707.9609156549,1707.9609156549
"172","Nigeria",143.769866943359,143.769866943359,143.769866943359,143.769866943359,124.895927429199,123.580543518066,117.339172363281,114.96711730957,124.535629272461,113.633560180664,101.416023254395,109.065353393555,116.11882019043,130.942565917969,130.133529663086,130.697952270508,133.430038452148,134.643920898438,134.229934692383,140.932983398438,144.882278442383,148.816772460938,149.522521972656,157.474258422852,164.420562744141,170.643295288086,188.31201171875,251.840530395508,260.515594482422,281.906433105469,301.156127929688,320.039398193359,342.232269287109,369.062408447266,387.099914550781,403.665008544922,425.440368652344,452.284454345703,464.282196044922,456.775329589844,460.495971679688,460.495971679688
"173","South Africa",191.894134521484,191.894134521484,191.894134521484,191.894134521484,202.181076049805,201.405944824219,197.686889648438,207.767166137695,205.250106811523,205.286712646484,209.599243164062,218.402709960938,223.63298034668,222.922317504883,220.652465820312,215.936996459961,218.600631713867,225.670486450195,232.701553344727,242.723373413086,249.147842407227,250.43684387207,256.342407226562,266.992279052734,274.295837402344,284.356475830078,292.742370605469,306.075531005859,322.227478027344,340.284027099609,358.524841308594,369.965576171875,364.275115966797,375.348236083984,387.675323486328,396.255950927734,406.103637695312,413.604400634766,418.896636962891,421.264892578125,426.825866699219,426.825866699219
"174","OtherWestAfrican Community",51.5324523746967,51.5324523746967,51.5324523746967,51.5324523746967,52.437209635973,52.327180325985,50.6589718312025,50.9704544395208,53.6909491419792,55.5610029399395,56.5283600091934,58.2007126510143,59.3625727295876,58.9528710246086,60.7623763978481,60.5280968248844,61.5155757367611,62.920636177063,65.9797598421574,69.8687137961388,73.2319939136505,76.8778473734856,79.8658460378647,81.2429289221764,84.3434642553329,86.3474544286728,89.2599296569824,92.4151728153229,96.4755253791809,100.357918739319,104.613783299923,110.492521882057,113.973463952541,119.693799734116,125.529358744621,134.80185842514,143.593242526054,151.417271018028,158.321970283985,167.536828041077,179.891306757927,179.891306757927
"175","Benin",2.20658278465271,2.20658278465271,2.20658278465271,2.20658278465271,2.42623114585876,2.48045897483826,2.37261295318604,2.56075763702393,2.75359106063843,2.81337547302246,2.77117490768433,2.86554002761841,2.78375291824341,3.03362631797791,3.16182136535645,3.25533890724182,3.44532608985901,3.51493549346924,3.72742033004761,3.88860464096069,4.1116042137146,4.27446556091309,4.50278377532959,4.76664638519287,5.02072858810425,5.25391435623169,5.43486166000366,5.67560577392578,5.7727484703064,6.00059938430786,6.35982656478882,6.67081594467163,6.82619905471802,6.97024583816528,7.17675685882568,7.52242374420166,8.06326484680176,8.57542991638184,8.75515460968018,9.10228443145752,9.61057281494141,9.61057281494141
"176","Burkina Faso",2.12798857688904,2.12798857688904,2.12798857688904,2.12798857688904,2.21854066848755,2.43068218231201,2.43909168243408,2.39570784568787,2.59975910186768,2.80657935142517,2.79994630813599,2.96221971511841,3.0259153842926,3.00767111778259,3.28046655654907,3.28810048103333,3.40191435813904,3.4466495513916,3.64367318153381,4.04501438140869,4.3005313873291,4.61480236053467,4.9564905166626,5.04671096801758,5.38047027587891,5.6146821975708,6.05276393890381,6.3238353729248,6.87159729003906,7.30128908157349,7.71417713165283,8.27688789367676,8.52205085754395,8.97997188568115,9.57506275177002,10.1929121017456,10.7833461761475,11.2499237060547,11.6880578994751,12.3805255889893,13.2153015136719,13.2153015136719
"177","Cape Verde",0.193109750747681,0.193109750747681,0.193109750747681,0.193109750747681,0.209430545568466,0.215347021818161,0.235849663615227,0.244772508740425,0.265925973653793,0.273561924695969,0.285349875688553,0.302461922168732,0.319696038961411,0.321908891201019,0.326428979635239,0.362132638692856,0.39366826415062,0.469184279441833,0.535863041877747,0.596664845943451,0.663004577159882,0.745994746685028,0.829715132713318,0.948238909244537,0.969400346279144,1.02030253410339,1.062912940979,1.17129898071289,1.25226449966431,1.35224223136902,1.55738663673401,1.66096091270447,1.63985967636108,1.6639130115509,1.72995173931122,1.74866843223572,1.76270663738251,1.77348053455353,1.79133713245392,1.85972094535828,1.93208885192871,1.93208885192871
"178","Cote d'Ivoire",16.5435256958008,16.5435256958008,16.5435256958008,16.5435256958008,17.122631072998,17.1570167541504,16.4878540039062,16.0424728393555,16.7645797729492,17.3109970092773,17.2505855560303,17.4466361999512,17.9609642028809,17.7641296386719,17.7713985443115,17.7279376983643,17.6938152313232,17.8373470306396,19.1083927154541,20.5853443145752,21.3559665679932,22.4089603424072,22.7714309692383,22.3004283905029,22.3274936676025,21.9551525115967,21.6566638946533,21.9234256744385,22.30078125,22.6388263702393,23.0384101867676,23.6242408752441,24.392370223999,24.884521484375,23.7927742004395,26.3401489257812,28.6816349029541,31.2039203643799,33.9632415771484,36.7964973449707,39.6655197143555,39.6655197143555
"179","Gambia",0.331180155277252,0.331180155277252,0.331180155277252,0.331180155277252,0.342181622982025,0.339565336704254,0.376520991325378,0.389831960201263,0.386665493249893,0.402484238147736,0.412362545728683,0.430823296308517,0.456223458051682,0.47245991230011,0.487139403820038,0.50359833240509,0.518767237663269,0.519567906856537,0.524149715900421,0.535804450511932,0.562058866024017,0.581730902194977,0.618961691856384,0.653004586696625,0.690878868103027,0.668425321578979,0.71434611082077,0.764707505702972,0.757506489753723,0.766021609306335,0.793836057186127,0.839359760284424,0.893495917320251,0.951808094978333,0.910926818847656,0.96193653345108,1.00800287723541,1.01707494258881,1.0608092546463,1.08432030677795,1.12227153778076,1.12227153778076
"180","Ghana",9.7353687286377,9.7353687286377,9.7353687286377,9.7353687286377,9.39433288574219,8.7439022064209,8.34485340118408,9.06648063659668,9.52811145782471,10.0234928131104,10.5041093826294,11.0952978134155,11.6595907211304,12.0477180480957,12.6840572357178,13.1761245727539,13.815167427063,14.2710676193237,14.8579530715942,15.541784286499,16.1939735412598,16.9551525115967,17.7011775970459,18.3561210632324,19.0903644561768,19.9494323730469,20.9868030548096,22.1620635986328,23.4696273803711,24.9716625213623,26.0571346282959,28.4413108825684,29.8191471099854,32.1747703552246,36.6944007873535,40.1043357849121,43.0369758605957,44.7523727416992,46.469539642334,48.199089050293,52.2994613647461,52.2994613647461
"181","Guinea",2.53592014312744,2.53592014312744,2.53592014312744,2.53592014312744,2.55138254165649,2.59730768203735,2.63107299804688,2.66790819168091,2.80130171775818,2.88853549957275,2.98385524749756,3.17208027839661,3.29907369613647,3.44172787666321,3.53167486190796,3.64719414710999,3.83116388320923,3.9832649230957,4.16680097579956,4.35270547866821,4.57824563980103,4.74508237838745,4.92596530914307,5.04926490783691,5.23398494720459,5.50429964065552,5.57302618026733,5.70344209671021,5.8743896484375,5.94371604919434,6.34952163696289,6.6121768951416,6.53827619552612,6.85346841812134,7.23809194564819,7.66636323928833,7.96801805496216,8.26342868804932,8.57867527008057,9.47549819946289,10.6790332794189,10.6790332794189
"182","Guinea-Bissau",0.382058471441269,0.382058471441269,0.382058471441269,0.382058471441269,0.45146906375885,0.470431119203568,0.454444527626038,0.49584087729454,0.516500055789948,0.512399852275848,0.527259469032288,0.551513373851776,0.585155725479126,0.620850205421448,0.652513563632965,0.659691214561462,0.673544764518738,0.695098161697388,0.725682497024536,0.809861719608307,0.862502694129944,0.620139598846436,0.626499354839325,0.660499393939972,0.674957096576691,0.668307542800903,0.672106921672821,0.690666496753693,0.720131039619446,0.736761450767517,0.760801672935486,0.785174489021301,0.811626851558685,0.849050641059875,0.917694568634033,0.901977360248566,0.931344866752625,0.940328240394592,0.998008787631989,1.06051206588745,1.12328362464905,1.12328362464905
"183","Liberia",2.75758695602417,2.75758695602417,2.75758695602417,2.75758695602417,2.69866394996643,2.63300728797913,2.58306288719177,2.52862954139709,2.50730514526367,2.46521759033203,2.44052577018738,2.39069294929504,1.75313210487366,0.858493566513062,0.736371040344238,0.478010237216949,0.320384502410889,0.250661313533783,0.239967554807663,0.269054532051086,0.555005192756653,0.722661912441254,0.879779040813446,1.13153600692749,1.16456234455109,1.20838212966919,0.844112634658813,0.866233468055725,0.911987662315369,0.985340356826782,1.07929146289825,1.15642786026001,1.21771967411041,1.29200005531311,1.39794397354126,1.50970184803009,1.64110445976257,1.65261101722717,1.65261101722717,1.62616920471191,1.66608512401581,1.66608512401581
"184","Mali",3.17194485664368,3.17194485664368,3.17194485664368,3.17194485664368,3.21980333328247,2.98223209381104,3.03653502464294,3.02781987190247,3.6420624256134,3.7401294708252,3.73492455482483,4.01092481613159,4.17847728729248,4.07391500473022,4.55240488052368,4.40587854385376,4.54563999176025,4.71746253967285,4.760910987854,5.09683084487915,5.34295845031738,5.74750995635986,6.07517194747925,6.07147598266602,7.00504064559937,7.22263860702515,7.88127422332764,8.00422191619873,8.52727890014648,8.92483711242676,9.23663711547852,9.6775369644165,10.1303558349609,10.6787576675415,11.0247764587402,10.9325895309448,11.1844320297241,11.9721918106079,12.6860427856445,13.4218330383301,14.1331901550293,14.1331901550293
"185","Niger",3.09825229644775,3.09825229644775,3.09825229644775,3.09825229644775,3.1171178817749,3.16771197319031,3.01721572875977,2.50955867767334,2.70336031913757,2.87529492378235,2.87743878364563,3.07595682144165,3.10468411445618,3.06480884552002,3.14155793190002,2.93684005737305,2.979407787323,3.09872007369995,3.1794650554657,3.28817415237427,3.37872934341431,3.73086905479431,3.70964932441711,3.65736150741577,3.91719317436218,4.03467464447021,4.24851226806641,4.252760887146,4.44413471221924,4.70189476013184,4.84984254837036,5.31483030319214,5.27695274353027,5.71859359741211,5.84887933731079,6.54196071624756,6.88661861419678,7.40511512756348,7.72631883621216,8.10689544677734,8.50368881225586,8.50368881225586
"186","Senegal",4.94743919372559,4.94743919372559,4.94743919372559,4.94743919372559,5.19824981689453,5.60595226287842,5.30735683441162,5.50615835189819,5.68695116043091,5.86400556564331,6.22137975692749,6.18452262878418,6.43053388595581,6.38708639144897,6.55032920837402,6.63172674179077,6.71799087524414,6.71682643890381,7.07708215713501,7.21948194503784,7.44502115249634,7.88417816162109,8.38559913635254,8.65281867980957,9.04919624328613,9.1084508895874,9.71718978881836,10.2876634597778,10.8660974502563,11.1335744857788,11.683403968811,12.1136484146118,12.4071836471558,12.9257249832153,13.1533622741699,13.7335805892944,14.20814037323,14.7871341705322,15.7419261932373,16.8032188415527,17.9436664581299,17.9436664581299
"187","Sierra Leone",1.64221131801605,1.64221131801605,1.64221131801605,1.64221131801605,1.68953037261963,1.7703195810318,1.73309326171875,1.80402946472168,1.70821130275726,1.72932553291321,1.85437762737274,1.72308778762817,1.73566627502441,1.79381108283997,1.83600068092346,1.48692357540131,1.50736200809479,1.4780079126358,1.35977101325989,1.38361895084381,1.30230247974396,1.32554888725281,1.29931235313416,1.38575208187103,1.29781985282898,1.64066898822784,1.79346644878387,1.91179835796356,1.99792659282684,2.08231735229492,2.25011348724365,2.37158107757568,2.44718813896179,2.57802605628967,2.7408299446106,3.15693616867065,3.81092000007629,3.98457503318787,3.16380143165588,3.35538482666016,3.49489045143127,3.49489045143127
"188","Togo",1.85928344726562,1.85928344726562,1.85928344726562,1.85928344726562,1.79764473438263,1.73324584960938,1.63940787315369,1.73048603534698,1.82662415504456,1.85560369491577,1.86507022380829,1.98895502090454,2.06970691680908,2.0646641254425,2.05021214485168,1.96859967708588,1.67142331600189,1.92184293270111,2.07262754440308,2.2557692527771,2.58008980751038,2.52075099945068,2.58330988883972,2.56307005882263,2.5213737487793,2.49812269210815,2.62188959121704,2.67744922637939,2.7090539932251,2.81883597373962,2.88340020179749,2.94756960868835,3.05103802680969,3.17294764518738,3.3279070854187,3.4883234500885,3.62673282623291,3.83968472480774,4.04644584655762,4.26487874984741,4.50225305557251,4.50225305557251
"189","OtherSubSaharan Africa",155.788833774626,155.788833774626,155.788833774626,155.788833774626,161.034635446966,164.606025137007,169.147350758314,173.957426935434,176.639934614301,183.286452367902,189.621690273285,195.667814657092,201.058511629701,200.461365558207,202.093103684485,199.57651797682,194.117448970675,194.669703997672,205.743060782552,218.014937110245,228.552814908326,236.273762047291,242.267184995115,249.389278225601,262.071974985301,275.683199614286,289.539685919881,311.907038152218,338.35478118062,367.10182069242,404.392453625798,433.323246210814,447.673512086272,471.729544520378,493.856067493558,518.172694802284,547.192494779825,576.541078492999,601.837057679892,619.416961103678,640.747770518064,640.747770518064
"190","Angola",20.8387985229492,20.8387985229492,20.8387985229492,20.8387985229492,19.9218902587891,19.9218902587891,20.7586097717285,22.0041275024414,22.7742710113525,23.4347267150879,24.391508102417,25.886438369751,25.8972110748291,25.0037326812744,25.2516098022461,23.7773494720459,18.074728012085,18.3168144226074,21.0643367767334,23.9173679351807,25.6571826934814,26.8607978820801,27.4467639923096,28.2851581573486,29.47483253479,33.5027694702148,35.0284996032715,38.6148452758789,46.6880569458008,55.5536727905273,68.4363403320312,77.8922576904297,79.771728515625,82.5261383056641,85.72265625,90.1610260009766,96.3304824829102,100.861846923828,103.88744354248,103.042327880859,103.785987854004,103.785987854004
"191","Botswana",1.89360022544861,1.89360022544861,1.89360022544861,1.89360022544861,2.06525254249573,2.31650137901306,2.62104558944702,2.84502387046814,3.04773950576782,3.29682874679565,3.68855571746826,4.40597867965698,4.98137283325195,5.31875228881836,5.71546268463135,5.88218688964844,5.99489593505859,6.21238565444946,6.64914226531982,7.03677415847778,7.60158395767212,7.65646696090698,8.39663600921631,8.5635347366333,8.58499336242676,9.1060619354248,9.52729892730713,9.78509044647217,10.2309627532959,11.0866670608521,12.0042839050293,12.7540035247803,11.7780284881592,12.7866554260254,13.5600318908691,14.1642904281616,15.7710056304932,16.4253845214844,16.1464939117432,16.8432960510254,17.2406635284424,17.2406635284424
"192","Burundi",1.15254008769989,1.15254008769989,1.15254008769989,1.15254008769989,1.29272663593292,1.27910661697388,1.32662951946259,1.32869303226471,1.48525524139404,1.53352868556976,1.61792027950287,1.69931828975677,1.72225058078766,1.78252637386322,1.87159633636475,1.89049935340881,1.77253222465515,1.70464432239532,1.56963646411896,1.4440655708313,1.4211049079895,1.48860728740692,1.4735723733902,1.46094596385956,1.49098014831543,1.55727684497833,1.53821992874146,1.61257231235504,1.6270854473114,1.71469831466675,1.79676103591919,1.88746356964111,1.95292890071869,2.02686476707458,2.11182355880737,2.19670534133911,2.29762315750122,2.40471339225769,2.31042122840881,2.29724168777466,2.30916738510132,2.30916738510132
"193","Cameroon",11.3987150192261,11.3987150192261,11.3987150192261,11.3987150192261,13.3459205627441,14.349027633667,15.3343505859375,16.4805278778076,17.8093795776367,19.0153713226318,18.607177734375,17.1514205932617,16.8394145965576,15.8112506866455,15.2090635299683,14.7375822067261,13.5685873031616,13.8567752838135,14.3375768661499,14.962851524353,15.7456064224243,16.4545192718506,17.1607494354248,17.7705345153809,18.5467681884766,19.3326320648193,20.2155914306641,21.5864028930664,22.022590637207,22.7840595245361,23.9009780883789,24.7348365783691,25.2786712646484,26.143835067749,27.2233867645264,28.4602165222168,29.9982833862305,31.7634010314941,33.5584945678711,35.0519981384277,36.1656341552734,36.1656341552734
"194","Central African Republic",1.24368846416473,1.24368846416473,1.24368846416473,1.24368846416473,1.22448015213013,1.31895840167999,1.21177303791046,1.32667005062103,1.37877118587494,1.42810344696045,1.35756957530975,1.38078629970551,1.40808808803558,1.37784898281097,1.3702358007431,1.28221082687378,1.28650975227356,1.34954810142517,1.44671618938446,1.38884615898132,1.46245408058167,1.53119158744812,1.58631408214569,1.54682385921478,1.61588549613953,1.67432475090027,1.58395326137543,1.6789094209671,1.69415748119354,1.77498722076416,1.8567703962326,1.89491093158722,1.92729938030243,1.98601722717285,2.05157017707825,2.13594698905945,1.35205554962158,1.36611723899841,1.43168926239014,1.49656307697296,1.56091439723969,1.56091439723969
